"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene27778",10.9731811469094,-0.0177273838524523,0.095045424197572,-0.186514858575434,0.852041027841859,NA
"gene30655",6.61367127682711,0.0174765274760402,0.0937087071746539,0.186498437583474,0.852053903992288,NA
"gene17110",4.79299411438224,0.0166985840076352,0.0897857597387494,0.18598254396046,0.852458450402115,NA
"gene20735",2.1919161036943,0.0149257610461256,0.0803297085051852,0.185806239358657,0.852596711439669,NA
"gene25270",18.8859636877903,-0.0227894492238439,0.122676773337431,-0.185768247760804,0.852626505683759,NA
"gene31055",59.3461356092985,-0.0244172679626209,0.131529460313247,-0.185641056417851,0.852726254793202,NA
"gene32233",821.963066955971,0.0172389938306543,0.0930554818116089,0.185255005885142,0.853029027211897,0.967046344976127
"gene12306",134.012990400198,-0.0205308094955417,0.110883743167265,-0.185156172664297,0.853106543794568,0.967046344976127
"gene26266",15.7447386604277,0.0202316436623543,0.109404096245659,0.184925833278907,0.853287208411768,NA
"gene25264",194.669734933594,0.0191737389697665,0.103691850443666,0.184910760949177,0.853299030525865,0.967046344976127
"gene4103",23.8734588316736,0.0237702854385243,0.128559622574316,0.18489697591313,0.853309842968713,NA
"gene15659",103.02690899645,0.0232570861040647,0.125844873195795,0.184807577086437,0.85337996457888,0.967046344976127
"gene1794",40.6958538269542,-0.0245246251338798,0.132726576718965,-0.184775541870624,0.853405092270228,NA
"gene14901",14.6458336213562,0.0202057488311414,0.109623176833338,0.18432004449078,0.853762390088708,NA
"gene29252",25.2208733832241,0.0229571936422301,0.12459035552149,0.184261402466825,0.853808391803954,NA
"gene25897",35.9414945485323,-0.0238458348465188,0.129456320443409,-0.184199850303507,0.85385667691169,NA
"gene11019",2.92364140142476,0.0172524662512685,0.0936686435783698,0.18418614375294,0.853867429204102,NA
"gene18748",1.21673753555661,0.016081262670985,0.0873145252585851,0.184176259601249,0.853875182979904,NA
"gene38060",152.422795578388,0.0243890376254133,0.13250622967472,0.184059554673649,0.853966735034009,0.96730550905899
"gene11200",61.0956071572887,0.0243415678051075,0.13244013144874,0.183792990378667,0.854175855332891,NA
"gene13132",24.9483359435068,-0.0227155638222277,0.123631652762127,-0.183735825856291,0.854220702366056,NA
"gene2301",150.427479646664,0.0229365002734876,0.124954578243339,0.183558702657701,0.85435966304599,0.96730550905899
"gene13225",26.2309807615753,-0.0208639483182506,0.113691785756023,-0.183513243102925,0.85439532872825,NA
"gene15289",32.7225405519921,0.0240960296407564,0.131324650812551,0.183484437169001,0.854417928823935,NA
"gene15894",42.118392014501,0.0196585492693589,0.107144785444709,0.183476491065479,0.854424163070875,NA
